Wavelength (nm),Excitation Filter,Wavelength (nm),Emission Filter,Wavelength (nm),Dichroic
719,9.5e-07,719,9.5e-07,769,0.932
720,9.5e-07,720,9.5e-07,770,0.93
721,9.5e-07,721,9.5e-07,771,0.929
722,9.5e-07,722,9.5e-07,772,0.929
723,9.5e-07,723,9.5e-07,773,0.928
724,9.5e-07,724,9.5e-07,774,0.928
725,9.5e-07,725,9.5e-07,775,0.928
726,9.5e-07,726,1.49e-06,776,0.927
727,9.5e-07,727,9.5e-07,777,0.927
728,9.5e-07,728,9.5e-07,778,0.928
729,9.5e-07,729,9.5e-07,779,0.928
730,9.5e-07,730,1.81e-06,780,0.928
731,9.5e-07,731,1.66e-06,781,0.929
732,9.5e-07,732,9.5e-07,782,0.931
733,9.5e-07,733,9.5e-07,783,0.932
734,9.5e-07,734,1.68e-06,784,0.933
735,9.5e-07,735,9.5e-07,785,0.935
736,9.5e-07,736,1.51e-06,786,0.936
737,9.5e-07,737,4.83e-06,787,0.938
738,9.5e-07,738,5.74e-06,788,0.939
739,1.54e-06,739,1.13e-05,789,0.942
740,9.5e-07,740,2.27e-05,790,0.943
741,1.13e-06,741,6.76e-05,791,0.944
742,9.5e-07,742,0.000275,792,0.945
743,9.5e-07,743,0.000382,793,0.947
744,9.5e-07,744,0.00014,794,0.947
745,9.5e-07,745,5.7e-05,795,0.947
746,9.5e-07,746,3.06e-05,796,0.947
747,9.5e-07,747,2.03e-05,797,0.948
748,9.5e-07,748,1.78e-05,798,0.944
749,9.5e-07,749,1.34e-05,799,0.945
750,9.5e-07,750,1.16e-05,800,0.944
751,9.5e-07,751,8.81e-06,801,0.943
752,9.51e-07,752,1.19e-05,802,0.941
753,9.5e-07,753,1.18e-05,803,0.94
754,9.5e-07,754,1.28e-05,804,0.938
755,9.5e-07,755,1.16e-05,805,0.937
756,9.5e-07,756,1.57e-05,806,0.935
757,9.5e-07,757,1.63e-05,807,0.934
758,1.61e-06,758,1.85e-05,808,0.932
759,2.04e-06,759,2.24e-05,809,0.93
760,9.9e-07,760,3.06e-05,810,0.928
761,1.28e-06,761,4.62e-05,811,0.927
762,1.11e-06,762,6.46e-05,812,0.926
763,9.5e-07,763,0.000104,813,0.926
764,9.5e-07,764,0.00018,814,0.925
765,1.75e-06,765,0.000267,815,0.923
766,1.86e-06,766,0.000309,816,0.923
767,1.22e-06,767,0.00025,817,0.923
768,9.5e-07,768,0.000157,818,0.923
769,9.5e-07,769,0.00011,819,0.925
770,9.5e-07,770,8.11e-05,820,0.927
771,9.5e-07,771,5.64e-05,821,0.928
772,1.22e-06,772,4.64e-05,822,0.929
773,9.5e-07,773,4.1e-05,823,0.93
774,9.5e-07,774,3.36e-05,824,0.932
775,9.5e-07,775,3.05e-05,825,0.933
776,9.5e-07,776,2.54e-05,826,0.935
777,1.72e-06,777,2.5e-05,827,0.936
778,1.11e-06,778,2.03e-05,828,0.938
779,9.5e-07,779,2.31e-05,829,0.94
780,9.5e-07,780,2.09e-05,830,0.94
781,9.5e-07,781,1.76e-05,831,0.942
782,9.5e-07,782,1.55e-05,832,0.943
783,9.5e-07,783,1.54e-05,833,0.945
