Wavelength (nm),Excitation Filter,Wavelength (nm),Emission Filter,Wavelength (nm),Dichroic
894,1e-10,894,0.981,974,0.972
895,1.29e-06,895,0.986,975,0.973
896,1e-10,896,0.985,976,0.973
897,1e-10,897,0.981,977,0.973
898,1e-10,898,0.982,978,0.974
899,1e-10,899,0.985,979,0.973
900,1e-10,900,0.982,980,0.973
901,1e-10,901,0.98,981,0.973
902,1.12e-06,902,0.981,982,0.972
903,1e-10,903,0.981,983,0.973
904,1e-10,904,0.987,984,0.973
905,1e-10,905,0.981,985,0.972
906,9.64e-07,906,0.98,986,0.971
907,1e-10,907,0.982,987,0.97
908,2.21e-06,908,0.974,988,0.97
909,1.21e-07,909,0.98,989,0.968
910,3.72e-07,910,0.983,990,0.968
911,1e-10,911,0.981,991,0.966
912,1e-10,912,0.98,992,0.966
913,1e-10,913,0.983,993,0.966
914,1e-10,914,0.993,994,0.965
915,1e-10,915,0.976,995,0.965
916,1e-10,916,0.986,996,0.965
917,1e-10,917,0.982,997,0.966
918,1e-10,918,0.979,998,0.966
919,1e-10,919,0.985,999,0.966
920,1e-10,920,0.985,1000,0.967
921,1.23e-06,921,0.976,1001,0.968
922,1e-10,922,0.977,1002,0.968
923,1e-10,923,0.98,1003,0.969
924,1.49e-07,924,0.974,1004,0.969
925,7.23e-07,925,0.975,1005,0.971
926,1e-10,926,0.983,1006,0.971
927,1e-10,927,0.977,1007,0.972
928,1e-10,928,0.985,1008,0.973
929,1.52e-06,929,0.986,1009,0.974
930,1e-10,930,0.981,1010,0.974
931,1e-10,931,0.987,1011,0.974
932,1e-10,932,0.986,1012,0.975
933,1e-10,933,0.986,1013,0.975
934,1e-10,934,0.99,1014,0.974
935,1.38e-07,935,0.981,1015,0.974
936,5.18e-07,936,0.986,1016,0.973
937,1e-10,937,0.984,1017,0.973
938,1e-10,938,0.984,1018,0.973
939,1e-10,939,0.982,1019,0.972
940,1e-10,940,0.983,1020,0.971
941,1e-10,941,0.986,1021,0.972
942,1e-10,942,0.98,1022,0.97
943,2.2e-07,943,0.98,1023,0.971
944,1e-10,944,0.977,1024,0.97
945,8.11e-07,945,0.977,1025,0.969
946,1e-10,946,0.976,1026,0.97
947,1e-10,947,0.973,1027,0.97
948,1e-10,948,0.974,1028,0.97
949,1e-10,949,0.97,1029,0.97
950,1e-10,950,0.971,1030,0.97
951,1e-10,951,0.982,1031,0.97
952,9.66e-07,952,0.98,1032,0.969
953,1e-10,953,0.976,1033,0.971
954,1e-10,954,0.974,1034,0.971
955,1e-10,955,0.976,1035,0.971
956,1e-10,956,0.975,1036,0.972
957,1e-10,957,0.975,1037,0.972
958,1.97e-07,958,0.976,1038,0.973
959,1e-10,959,0.981,1039,0.973
960,3.31e-07,960,0.975,1040,0.974
961,1e-10,961,0.975,1041,0.975
962,1e-10,962,0.981,1042,0.976
963,1e-10,963,0.981,1043,0.976
964,1e-10,964,0.979,1044,0.975
965,2.53e-07,965,0.973,1045,0.975
966,1e-10,966,0.972,1046,0.976
967,1e-10,967,0.978,1047,0.976
968,1e-10,968,0.977,1048,0.976
969,1e-10,969,0.982,1049,0.975
970,1.47e-06,970,0.981,1050,0.975
971,1e-10,971,0.98,1051,0.975
972,1e-10,972,0.989,1052,0.974
973,1e-10,973,0.983,1053,0.973
974,1e-10,974,0.984,1054,0.972
975,1e-10,975,0.982,1055,0.972
976,1.06e-07,976,0.986,1056,0.973
977,1e-10,977,0.986,1057,0.971
978,1e-10,978,0.989,1058,0.972
979,1e-10,979,0.985,1059,0.972
980,1e-10,980,0.983,1060,0.971
981,1e-10,981,0.98,1061,0.972
982,1e-10,982,0.981,1062,0.972
983,1e-10,983,0.977,1063,0.972
984,1e-10,984,0.974,1064,0.974
985,1.12e-06,985,0.976,1065,0.973
986,1.38e-06,986,0.98,1066,0.972
987,1e-10,987,0.971,1067,0.973
988,1e-10,988,0.969,1068,0.973
989,1e-10,989,0.97,1069,0.974
990,1e-10,990,0.969,1070,0.974
991,1e-10,991,0.966,1071,0.976
992,1e-10,992,0.967,1072,0.975
993,1.44e-07,993,0.964,1073,0.975
994,1e-10,994,0.97,1074,0.976
995,1e-10,995,0.967,1075,0.975
996,1e-10,996,0.971,1076,0.974
997,1e-10,997,0.972,1077,0.974
998,1e-10,998,0.972,1078,0.974
999,1e-10,999,0.974,1079,0.975
1000,7.14e-08,1000,0.978,1080,0.973
1001,1e-10,1001,0.973,1081,0.972
1002,2.27e-07,1002,0.974,1082,0.971
1003,1e-10,1003,0.975,1083,0.97
1004,1e-10,1004,0.982,1084,0.969
1005,1e-10,1005,0.978,1085,0.969
1006,1e-10,1006,0.981,1086,0.968
1007,1e-10,1007,0.983,1087,0.968
1008,1e-10,1008,0.982,1088,0.966
1009,1e-10,1009,0.988,1089,0.965
1010,1e-10,1010,0.988,1090,0.964
1011,1e-10,1011,0.986,1091,0.964
1012,1.07e-06,1012,0.978,1092,0.963
1013,1.08e-06,1013,0.986,1093,0.963
1014,1e-10,1014,0.983,1094,0.963
1015,1e-10,1015,0.979,1095,0.961
1016,1e-10,1016,0.981,1096,0.961
1017,1e-10,1017,0.981,1097,0.963
1018,1e-10,1018,0.979,1098,0.961
1019,1e-10,1019,0.981,1099,0.962
1020,1e-10,1020,0.977,1100,0.96
1021,1e-10,1021,0.973,,
1022,1.03e-06,1022,0.971,,
1023,1e-10,1023,0.975,,
1024,1e-10,1024,0.973,,
1025,9.59e-08,1025,0.976,,
1026,1.59e-06,1026,0.972,,
1027,8.1e-07,1027,0.972,,
1028,1e-10,1028,0.969,,
1029,1e-10,1029,0.967,,
1030,1e-10,1030,0.963,,
1031,4.84e-07,1031,0.953,,
1032,5.27e-07,1032,0.964,,
1033,3.08e-07,1033,0.967,,
1034,3.03e-07,1034,0.966,,
1035,2.13e-07,1035,0.959,,
1036,1.36e-06,1036,0.962,,
1037,1e-10,1037,0.968,,
1038,1e-10,1038,0.958,,
1039,1e-10,1039,0.966,,
1040,2.07e-07,1040,0.961,,
1041,1e-10,1041,0.968,,
1042,1e-10,1042,0.97,,
1043,1e-10,1043,0.973,,
1044,1e-10,1044,0.97,,
1045,5.49e-08,1045,0.975,,
1046,7.78e-07,1046,0.978,,
1047,3.58e-07,1047,0.975,,
1048,1e-10,1048,0.974,,
1049,1e-10,1049,0.985,,
1050,5.8e-07,1050,0.983,,
1051,3.78e-07,1051,0.983,,
1052,1e-10,1052,0.983,,
1053,4.98e-07,1053,0.986,,
1054,1e-10,1054,0.988,,
1055,7.29e-07,1055,0.982,,
1056,9.63e-07,1056,0.984,,
1057,1.2e-06,1057,0.984,,
1058,1e-10,1058,0.979,,
1059,1e-10,1059,0.976,,
1060,1e-10,1060,0.981,,
1061,1e-10,1061,0.976,,
1062,1.03e-06,1062,0.97,,
1063,1.36e-06,1063,0.974,,
1064,1e-10,1064,0.972,,
1065,2.2e-06,1065,0.97,,
1066,1.05e-06,1066,0.964,,
1067,1e-10,1067,0.968,,
1068,1e-10,1068,0.958,,
1069,8.11e-07,1069,0.961,,
1070,1.19e-06,1070,0.962,,
1071,1e-10,1071,0.967,,
1072,1.87e-06,1072,0.957,,
1073,1.23e-06,1073,0.959,,
1074,8.61e-07,1074,0.964,,
1075,6.01e-07,1075,0.962,,
1076,2.21e-06,1076,0.965,,
1077,3.21e-06,1077,0.97,,
1078,1.4e-06,1078,0.964,,
1079,5.42e-07,1079,0.964,,
1080,2.19e-06,1080,0.964,,
1081,1.02e-06,1081,0.966,,
1082,2.71e-06,1082,0.968,,
1083,3.1e-06,1083,0.962,,
1084,4.74e-06,1084,0.966,,
1085,4.45e-06,1085,0.965,,
1086,5.51e-06,1086,0.968,,
1087,4.96e-06,1087,0.965,,
1088,6.38e-06,1088,0.963,,
1089,8.69e-06,1089,0.962,,
1090,1e-05,1090,0.96,,
1091,1.12e-05,1091,0.966,,
1092,1.58e-05,1092,0.963,,
1093,1.86e-05,1093,0.964,,
1094,2.23e-05,1094,0.964,,
1095,2.88e-05,1095,0.961,,
1096,3.56e-05,1096,0.964,,
1097,4.36e-05,1097,0.966,,
1098,5.33e-05,1098,0.964,,
1099,6.88e-05,1099,0.969,,
1100,8.39e-05,1100,0.966,,
1101,0.000105,1101,0.968,,
1102,0.000128,1102,0.966,,
1103,0.000157,1103,0.972,,
1104,0.000199,1104,0.972,,
1105,0.000239,1105,0.972,,
1106,0.000289,1106,0.971,,
1107,0.000351,1107,0.973,,
1108,0.00042,1108,0.975,,
1109,0.000505,1109,0.975,,
1110,0.0006,1110,0.974,,
1111,0.00072,1111,0.973,,
1112,0.000863,1112,0.968,,
1113,0.00103,1113,0.966,,
1114,0.00125,1114,0.964,,
1115,0.00153,1115,0.963,,
1116,0.00191,1116,0.953,,
1117,0.00236,1117,0.958,,
1118,0.00311,1118,0.945,,
1119,0.00411,1119,0.946,,
1120,0.00551,1120,0.938,,
1121,0.00786,1121,0.943,,
1122,0.0115,1122,0.928,,
1123,0.0178,1123,0.933,,
1124,0.0285,1124,0.922,,
1125,0.0534,1125,0.93,,
1126,0.108,1126,0.921,,
1127,0.268,1127,0.931,,
1128,0.643,1128,0.922,,
1129,0.875,1129,0.923,,
1130,0.474,1130,0.924,,
1131,0.247,1131,0.929,,
1132,0.158,1132,0.935,,
1133,0.113,1133,0.929,,
1134,0.0917,1134,0.939,,
1135,0.0805,1135,0.939,,
1136,0.0744,1136,0.946,,
1137,0.0719,1137,0.946,,
1138,0.0732,1138,0.953,,
1139,0.0748,1139,0.962,,
1140,0.0827,1140,0.962,,
1141,0.0913,1141,0.971,,
1142,0.101,1142,0.971,,
1143,0.124,1143,0.969,,
1144,0.15,1144,0.977,,
1145,0.175,1145,0.976,,
1146,0.225,1146,0.977,,
1147,0.283,1147,0.984,,
1148,0.341,1148,0.974,,
1149,0.424,1149,0.978,,
1150,0.53,1150,0.978,,
1151,0.622,1151,0.974,,
1152,0.661,1152,0.966,,
1153,0.701,1153,0.967,,
1154,0.726,1154,0.96,,
1155,0.712,1155,0.962,,
1156,0.646,1156,0.952,,
1157,0.605,1157,0.95,,
1158,0.59,1158,0.941,,
1159,0.557,1159,0.947,,
1160,0.493,1160,0.946,,
1161,0.449,1161,0.936,,
1162,0.438,1162,0.931,,
1163,0.417,1163,0.938,,
1164,0.357,1164,0.933,,
1165,0.317,1165,0.926,,
1166,0.312,1166,0.924,,
1167,0.302,1167,0.928,,
1168,0.272,1168,0.924,,
1169,0.23,1169,0.932,,
1170,0.223,1170,0.938,,
1171,0.222,1171,0.934,,
1172,0.21,1172,0.929,,
1173,0.195,1173,0.941,,
1174,0.182,1174,0.943,,
1175,0.182,1175,0.941,,
1176,0.183,1176,0.94,,
1177,0.179,1177,0.955,,
1178,0.181,1178,0.951,,
1179,0.183,1179,0.944,,
1180,0.182,1180,0.944,,
1181,0.182,1181,0.952,,
1182,0.191,1182,0.945,,
1183,0.209,1183,0.949,,
1184,0.219,1184,0.953,,
1185,0.211,1185,0.954,,
1186,0.204,1186,0.953,,
1187,0.215,1187,0.948,,
1188,0.236,1188,0.946,,
1189,0.25,1189,0.944,,
1190,0.243,1190,0.95,,
1191,0.232,1191,0.939,,
1192,0.225,1192,0.94,,
1193,0.228,1193,0.941,,
1194,0.231,1194,0.942,,
1195,0.231,1195,0.941,,
1196,0.224,1196,0.937,,
1197,0.217,1197,0.936,,
1198,0.221,1198,0.936,,
1199,0.23,1199,0.94,,
1200,0.235,1200,0.946,,
