Wavelength (nm),Excitation Filter,Wavelength (nm),Emission Filter,Wavelength (nm),Dichroic
874,1e-08,587.5,9.5e-07,954,0.000231242
875,1e-08,588,9.5e-07,955,0.000275447
876,1e-08,588.5,9.5e-07,956,0.000257294
877,1e-08,589,9.5e-07,957,0.000268287
878,1e-08,589.5,9.5e-07,958,0.000322755
879,1e-08,590,9.5e-07,959,0.000336122
880,1e-08,590.5,9.5e-07,960,0.000219842
881,1.95e-06,591,9.5e-07,961,0.000294169
882,1e-08,591.5,9.5e-07,962,0.000339796
883,1e-08,592,9.5e-07,963,0.000368278
884,1e-08,592.5,9.5e-07,964,0.000411441
885,1e-08,593,9.5e-07,965,0.00036607
886,1e-08,593.5,9.5e-07,966,0.000368127
887,1e-08,594,9.5e-07,967,0.000439713
888,1e-08,594.5,9.5e-07,968,0.00043096
889,1e-08,595,9.5e-07,969,0.000448522
890,1e-08,595.5,9.5e-07,970,0.000457895
891,1e-08,596,9.5e-07,971,0.000460395
892,1e-08,596.5,9.5e-07,972,0.000567445
893,2.55e-07,597,9.5e-07,973,0.000488087
894,2.29e-07,597.5,9.5e-07,974,0.000563079
895,3.64e-06,598,9.5e-07,975,0.000625722
896,1.23e-06,598.5,9.5e-07,976,0.000636408
897,9.37e-07,599,9.5e-07,977,0.000665932
898,8.13e-07,599.5,9.5e-07,978,0.000737527
899,1e-08,600,9.5e-07,979,0.000677478
900,1e-08,600.5,9.5e-07,980,0.000823073
901,1e-08,601,9.5e-07,981,0.000789376
902,1e-08,601.5,9.5e-07,982,0.000864947
903,1e-08,602,9.5e-07,983,0.000911364
904,1.68e-06,602.5,9.5e-07,984,0.00094272
905,1e-08,603,9.5e-07,985,0.00103
906,4.16e-08,603.5,9.5e-07,986,0.00102
907,7.41e-07,604,9.5e-07,987,0.0011
908,1e-08,604.5,9.5e-07,988,0.0012
909,3.63e-07,605,9.5e-07,989,0.00127
910,1e-08,605.5,9.5e-07,990,0.00125
911,1e-08,606,9.5e-07,991,0.00135
912,1e-08,606.5,9.5e-07,992,0.00152
913,1e-08,607,9.5e-07,993,0.00156
914,1e-08,607.5,9.5e-07,994,0.0016
915,5.81e-07,608,9.5e-07,995,0.00178
916,9.89e-07,608.5,9.5e-07,996,0.00198
917,1e-08,609,9.5e-07,997,0.00202
918,1e-08,609.5,9.5e-07,998,0.00224
919,1e-08,610,9.5e-07,999,0.00234
920,4.91e-07,610.5,9.5e-07,1000,0.00248
921,1e-08,611,9.5e-07,,
922,1e-08,611.5,9.5e-07,,
923,1e-08,612,9.5e-07,,
924,2.74e-07,612.5,9.5e-07,,
925,1e-08,613,9.5e-07,,
926,1e-08,613.5,9.5e-07,,
927,1.42e-06,614,9.5e-07,,
928,1.44e-06,614.5,9.5e-07,,
929,1e-08,615,9.5e-07,,
930,1.19e-06,615.5,9.5e-07,,
931,1.43e-06,616,9.5e-07,,
932,3.17e-07,616.5,9.5e-07,,
933,1e-08,617,9.5e-07,,
934,1e-08,617.5,9.5e-07,,
935,2.43e-06,618,9.5e-07,,
936,2.89e-06,618.5,9.5e-07,,
937,1e-08,619,9.5e-07,,
938,1e-08,619.5,9.5e-07,,
939,5.9e-07,620,9.5e-07,,
940,1e-08,620.5,9.5e-07,,
941,1e-08,621,9.5e-07,,
942,1e-08,621.5,9.5e-07,,
943,1.97e-06,622,9.5e-07,,
944,1e-08,622.5,9.5e-07,,
945,1e-08,623,9.5e-07,,
946,1e-08,623.5,9.5e-07,,
947,1e-08,624,9.5e-07,,
948,3.84e-07,624.5,9.5e-07,,
949,9.1e-07,625,9.5e-07,,
950,2.02e-08,625.5,9.5e-07,,
951,1e-08,626,9.5e-07,,
952,2.03e-06,626.5,9.5e-07,,
953,1e-08,627,9.5e-07,,
954,1e-08,627.5,9.5e-07,,
955,1e-08,628,9.5e-07,,
956,4.07e-07,628.5,9.5e-07,,
957,3.59e-07,629,9.5e-07,,
958,7.89e-07,629.5,9.5e-07,,
959,1e-08,630,9.5e-07,,
960,1e-08,630.5,9.5e-07,,
961,1e-08,631,9.5e-07,,
962,1e-08,631.5,1.18e-06,,
963,1e-08,632,2.38e-06,,
964,1e-08,632.5,1.42e-06,,
965,3.98e-08,633,9.5e-07,,
966,1e-08,633.5,9.5e-07,,
967,7.69e-07,634,9.5e-07,,
968,7.4e-07,634.5,9.5e-07,,
969,1e-08,635,9.5e-07,,
970,1e-08,635.5,9.5e-07,,
971,1e-08,636,9.5e-07,,
972,5.05e-07,636.5,9.5e-07,,
973,1e-08,637,9.5e-07,,
974,1e-08,637.5,9.5e-07,,
975,1e-08,638,9.5e-07,,
976,9.26e-07,638.5,9.5e-07,,
977,1e-08,639,9.5e-07,,
978,1e-08,639.5,9.5e-07,,
979,1e-08,640,9.5e-07,,
980,1e-08,640.5,9.5e-07,,
981,1e-08,641,9.5e-07,,
982,1.61e-08,641.5,9.5e-07,,
983,3.25e-07,642,9.5e-07,,
984,1e-08,642.5,9.5e-07,,
985,1e-08,643,9.5e-07,,
986,1e-08,643.5,9.5e-07,,
987,1e-08,644,9.5e-07,,
988,1e-08,644.5,9.5e-07,,
989,1e-08,645,9.5e-07,,
990,1e-08,645.5,9.5e-07,,
991,1e-08,646,9.5e-07,,
992,1e-08,646.5,9.5e-07,,
993,5.1e-07,647,9.5e-07,,
994,1e-08,647.5,9.5e-07,,
995,1e-08,648,9.5e-07,,
996,1.61e-08,648.5,9.5e-07,,
997,1e-08,649,9.5e-07,,
998,1e-08,649.5,9.5e-07,,
999,1e-08,650,9.5e-07,,
1000,1e-08,650.5,9.5e-07,,
1001,6.98e-07,651,9.5e-07,,
1002,1e-08,651.5,9.5e-07,,
1003,1e-08,652,9.5e-07,,
1004,1e-08,652.5,9.5e-07,,
1005,1e-08,653,9.5e-07,,
1006,1e-08,653.5,9.5e-07,,
1007,1e-08,654,9.5e-07,,
1008,1.37e-06,654.5,9.5e-07,,
1009,9.63e-08,655,9.5e-07,,
1010,1e-08,655.5,1.03e-06,,
1011,1e-08,656,1.91e-06,,
1012,1e-08,656.5,1.46e-06,,
1013,1e-08,657,9.5e-07,,
1014,1.67e-06,657.5,9.5e-07,,
1015,1e-08,658,9.5e-07,,
1016,1.91e-06,658.5,9.5e-07,,
1017,1e-08,659,9.5e-07,,
1018,1e-08,659.5,9.5e-07,,
1019,1.76e-06,660,9.5e-07,,
1020,1e-08,660.5,9.5e-07,,
1021,3.77e-07,661,9.5e-07,,
1022,1e-08,661.5,9.5e-07,,
1023,1e-08,662,9.5e-07,,
1024,1e-08,662.5,9.5e-07,,
1025,1e-08,663,9.5e-07,,
1026,1e-08,663.5,9.5e-07,,
1027,1e-08,664,9.5e-07,,
1028,1e-08,664.5,9.5e-07,,
1029,1e-08,665,9.5e-07,,
1030,1e-08,665.5,9.5e-07,,
1031,1.2e-06,666,9.5e-07,,
1032,1e-08,666.5,9.5e-07,,
1033,8.28e-08,667,9.5e-07,,
1034,1e-08,667.5,9.5e-07,,
1035,1e-08,668,1.64e-06,,
1036,1e-08,668.5,1.56e-06,,
1037,1e-08,669,9.72e-07,,
1038,1e-08,669.5,9.5e-07,,
1039,1e-08,670,9.5e-07,,
1040,1e-08,670.5,9.5e-07,,
1041,1e-08,671,9.5e-07,,
1042,1e-08,671.5,9.5e-07,,
1043,1e-08,672,9.5e-07,,
1044,1e-08,672.5,9.5e-07,,
1045,1e-08,673,9.5e-07,,
1046,1e-08,673.5,9.5e-07,,
1047,1e-08,674,9.5e-07,,
1048,1e-08,674.5,9.5e-07,,
1049,2.47e-06,675,9.5e-07,,
1050,1e-08,675.5,9.5e-07,,
1051,5.6e-07,676,2.27e-06,,
1052,6.96e-07,676.5,8.12e-06,,
1053,3.6e-06,677,3.19e-05,,
1054,5.16e-06,677.5,0.000102,,
1055,3.72e-06,678,0.000184,,
1056,3.15e-06,678.5,0.000173,,
1057,5.97e-06,679,7.46e-05,,
1058,5.3e-06,679.5,1.46e-05,,
1059,5.14e-06,680,3.01e-06,,
1060,5.83e-06,680.5,1.01e-06,,
1061,4.42e-06,681,9.5e-07,,
1062,3.44e-06,681.5,9.5e-07,,
1063,3.05e-06,682,9.5e-07,,
1064,9.05e-06,682.5,9.5e-07,,
1065,5.28e-06,683,9.5e-07,,
1066,6.42e-06,683.5,9.5e-07,,
1067,8.17e-06,684,9.5e-07,,
1068,6.35e-06,684.5,9.5e-07,,
1069,1.24e-05,685,9.5e-07,,
1070,9.73e-06,685.5,9.5e-07,,
1071,1.29e-05,686,9.5e-07,,
1072,1.01e-05,686.5,9.5e-07,,
1073,1.21e-05,687,9.5e-07,,
1074,1.35e-05,687.5,9.5e-07,,
1075,1.34e-05,688,9.5e-07,,
1076,1.63e-05,688.5,9.5e-07,,
1077,1.54e-05,689,9.5e-07,,
1078,1.98e-05,689.5,9.5e-07,,
1079,2.25e-05,690,9.5e-07,,
1080,2.58e-05,690.5,9.5e-07,,
1081,3.35e-05,691,9.5e-07,,
1082,4.03e-05,691.5,9.5e-07,,
1083,4.7e-05,692,9.5e-07,,
1084,5.65e-05,692.5,9.5e-07,,
1085,6.82e-05,693,9.5e-07,,
1086,8.71e-05,693.5,9.5e-07,,
1087,0.000109,694,3.29e-06,,
1088,0.000137,694.5,1.66e-05,,
1089,0.000182,695,4.65e-05,,
1090,0.000224,695.5,4.25e-05,,
1091,0.000292,696,1.21e-05,,
1092,0.000383,696.5,1.96e-06,,
1093,0.0005,697,1.08e-06,,
1094,0.000649,697.5,9.5e-07,,
1095,0.000834,698,9.5e-07,,
1096,0.00105,698.5,9.5e-07,,
1097,0.00136,699,9.5e-07,,
1098,0.0017,699.5,9.74e-07,,
1099,0.0021,700,1.14e-06,,
1100,0.00259,700.5,1.66e-06,,
1101,0.0031,701,2.49e-06,,
1102,0.00385,701.5,4.67e-06,,
1103,0.00457,702,1e-05,,
1104,0.00547,702.5,2.31e-05,,
1105,0.00655,703,4.97e-05,,
1106,0.00774,703.5,6.9e-05,,
1107,0.00944,704,5.73e-05,,
1108,0.0109,704.5,3.52e-05,,
1109,0.0133,705,2.29e-05,,
1110,0.0156,705.5,1.82e-05,,
1111,0.0192,706,1.79e-05,,
1112,0.0225,706.5,2.08e-05,,
1113,0.0274,707,2.78e-05,,
1114,0.0331,707.5,4.26e-05,,
1115,0.0404,708,6.68e-05,,
1116,0.048,708.5,8.52e-05,,
1117,0.0588,709,8.43e-05,,
1118,0.0708,709.5,6.13e-05,,
1119,0.0838,710,3.92e-05,,
1120,0.0941,710.5,2.71e-05,,
1121,0.112,711,2.03e-05,,
1122,0.123,711.5,1.77e-05,,
1123,0.13,712,1.72e-05,,
1124,0.135,712.5,1.92e-05,,
1125,0.142,713,2.42e-05,,
1126,0.135,713.5,3.59e-05,,
1127,0.138,714,5.54e-05,,
1128,0.136,714.5,8.17e-05,,
1129,0.127,715,9.29e-05,,
1130,0.132,715.5,7.01e-05,,
1131,0.127,716,4.02e-05,,
1132,0.122,716.5,2.08e-05,,
1133,0.128,717,1.26e-05,,
1134,0.122,717.5,8.61e-06,,
1135,0.123,718,6.53e-06,,
1136,0.129,718.5,5.18e-06,,
1137,0.122,719,4.31e-06,,
1138,0.13,719.5,3.74e-06,,
1139,0.13,720,3.97e-06,,
1140,0.128,720.5,3.65e-06,,
1141,0.14,721,4.04e-06,,
1142,0.133,721.5,4.35e-06,,
1143,0.143,722,5.4e-06,,
1144,0.143,722.5,6.27e-06,,
1145,0.149,723,8.16e-06,,
1146,0.153,723.5,1.11e-05,,
1147,0.15,724,1.6e-05,,
1148,0.163,724.5,2.48e-05,,
1149,0.152,725,4.04e-05,,
1150,0.17,725.5,6.83e-05,,
1151,0.163,726,0.000103,,
1152,0.179,726.5,0.000137,,
1153,0.17,727,0.000144,,
1154,0.184,727.5,0.000136,,
1155,0.186,728,0.000117,,
1156,0.19,728.5,0.000108,,
1157,0.202,729,0.000102,,
1158,0.202,729.5,0.000103,,
1159,0.224,730,0.000103,,
1160,0.213,730.5,9.86e-05,,
1161,0.239,731,8.64e-05,,
1162,0.226,731.5,6.95e-05,,
1163,0.266,732,5.12e-05,,
1164,0.246,732.5,3.91e-05,,
1165,0.284,733,2.93e-05,,
1166,0.264,733.5,2.28e-05,,
1167,0.305,734,1.93e-05,,
1168,0.287,734.5,1.67e-05,,
1169,0.324,735,1.43e-05,,
1170,0.306,735.5,1.34e-05,,
1171,0.333,736,1.2e-05,,
1172,0.325,736.5,1.07e-05,,
1173,0.34,737,9.97e-06,,
1174,0.343,737.5,8.84e-06,,
1175,0.346,738,7.26e-06,,
1176,0.347,738.5,6.71e-06,,
1177,0.35,739,5.54e-06,,
1178,0.334,739.5,4.3e-06,,
1179,0.356,740,3.8e-06,,
1180,0.319,740.5,3.3e-06,,
1181,0.35,741,2.96e-06,,
1182,0.316,741.5,2.42e-06,,
1183,0.317,742,2.28e-06,,
1184,0.326,742.5,2.25e-06,,
1185,0.281,743,2.35e-06,,
1186,0.304,743.5,1.93e-06,,
1187,0.277,744,1.84e-06,,
1188,0.263,744.5,2.41e-06,,
1189,0.277,745,2.17e-06,,
1190,0.238,745.5,2.57e-06,,
1191,0.248,746,4.14e-06,,
1192,0.251,746.5,5.83e-06,,
1193,0.219,747,8.49e-06,,
1194,0.239,747.5,1.5e-05,,
1195,0.234,748,2.79e-05,,
1196,0.215,748.5,3.97e-05,,
1197,0.24,749,3.64e-05,,
1198,0.228,749.5,2.13e-05,,
1199,0.223,750,9.77e-06,,
1200,0.259,750.5,5.63e-06,,
,,751,3.5e-06,,
,,751.5,2.37e-06,,
,,752,2.01e-06,,
,,752.5,1.87e-06,,
,,753,1.18e-06,,
,,753.5,9.83e-07,,
,,754,1.05e-06,,
,,754.5,1.09e-06,,
,,755,9.5e-07,,
,,755.5,1.18e-06,,
,,756,1.09e-06,,
,,756.5,1.56e-06,,
,,757,1.53e-06,,
,,757.5,2.1e-06,,
,,758,2.97e-06,,
,,758.5,4.6e-06,,
,,759,7.84e-06,,
,,759.5,1.46e-05,,
,,760,2.59e-05,,
,,760.5,2.89e-05,,
,,761,1.91e-05,,
,,761.5,9.16e-06,,
,,762,4.37e-06,,
,,762.5,2.85e-06,,
,,763,1.83e-06,,
,,763.5,1.11e-06,,
,,764,1.21e-06,,
,,764.5,9.71e-07,,
,,765,9.99e-07,,
,,765.5,9.5e-07,,
,,766,9.5e-07,,
,,766.5,9.5e-07,,
,,767,9.5e-07,,
,,767.5,9.5e-07,,
,,768,9.5e-07,,
,,768.5,9.5e-07,,
,,769,9.5e-07,,
,,769.5,9.5e-07,,
,,770,1.09e-06,,
,,770.5,1.4e-06,,
,,771,1.54e-06,,
,,771.5,2.21e-06,,
,,772,2.97e-06,,
,,772.5,4.03e-06,,
,,773,6.01e-06,,
,,773.5,7.79e-06,,
,,774,1.03e-05,,
,,774.5,1.1e-05,,
,,775,9.77e-06,,
,,775.5,7.6e-06,,
,,776,6.32e-06,,
,,776.5,4.11e-06,,
,,777,4.06e-06,,
,,777.5,2.14e-06,,
,,778,2.5e-06,,
,,778.5,1.67e-06,,
,,779,1.87e-06,,
,,779.5,1.45e-06,,
,,780,1.78e-06,,
,,780.5,1.87e-06,,
,,781,2.19e-06,,
,,781.5,1.84e-06,,
,,782,1.93e-06,,
,,782.5,2.92e-06,,
,,783,3.63e-06,,
,,783.5,3.32e-06,,
,,784,5.13e-06,,
,,784.5,6.06e-06,,
,,785,6.97e-06,,
,,785.5,1.17e-05,,
,,786,1.92e-05,,
,,786.5,3.08e-05,,
,,787,4.78e-05,,
,,787.5,7.47e-05,,
,,788,9.39e-05,,
,,788.5,9.12e-05,,
,,789,7e-05,,
,,789.5,5.16e-05,,
,,790,3.87e-05,,
,,790.5,3.02e-05,,
,,791,2.56e-05,,
,,791.5,2.15e-05,,
,,792,2.25e-05,,
,,792.5,2.04e-05,,
,,793,2.13e-05,,
,,793.5,2.25e-05,,
,,794,2.6e-05,,
,,794.5,3.25e-05,,
,,795,3.5e-05,,
,,795.5,4.17e-05,,
,,796,5.35e-05,,
,,796.5,6.59e-05,,
,,797,8.58e-05,,
,,797.5,0.000102,,
,,798,0.000104,,
,,798.5,9.78e-05,,
,,799,8.73e-05,,
,,799.5,7.56e-05,,
,,800,4.84e-05,,
,,800.5,4.63e-05,,
,,801,4.43e-05,,
,,801.5,4.2e-05,,
,,802,3.98e-05,,
,,802.5,3.75e-05,,
,,803,3.51e-05,,
,,803.5,3.26e-05,,
,,804,3.01e-05,,
,,804.5,2.76e-05,,
,,805,2.51e-05,,
,,805.5,2.3e-05,,
,,806,2.09e-05,,
,,806.5,1.93e-05,,
,,807,1.76e-05,,
,,807.5,1.66e-05,,
,,808,1.56e-05,,
,,808.5,1.53e-05,,
,,809,1.51e-05,,
,,809.5,1.53e-05,,
,,810,1.55e-05,,
,,810.5,1.67e-05,,
,,811,1.78e-05,,
,,811.5,1.93e-05,,
,,812,2.08e-05,,
,,812.5,2.26e-05,,
,,813,2.45e-05,,
,,813.5,2.64e-05,,
,,814,2.83e-05,,
,,814.5,3.03e-05,,
,,815,3.22e-05,,
,,815.5,3.41e-05,,
,,816,3.6e-05,,
,,816.5,3.76e-05,,
,,817,3.91e-05,,
,,817.5,4e-05,,
,,818,4.08e-05,,
,,818.5,4.08e-05,,
,,819,4.07e-05,,
,,819.5,3.98e-05,,
,,820,3.89e-05,,
,,820.5,3.76e-05,,
,,821,3.64e-05,,
,,821.5,3.51e-05,,
,,822,3.39e-05,,
,,822.5,3.26e-05,,
,,823,3.13e-05,,
,,823.5,3.01e-05,,
,,824,2.89e-05,,
,,824.5,2.78e-05,,
,,825,2.67e-05,,
,,825.5,2.58e-05,,
,,826,2.48e-05,,
,,826.5,2.42e-05,,
,,827,2.35e-05,,
,,827.5,2.33e-05,,
,,828,2.3e-05,,
,,828.5,2.27e-05,,
,,829,2.24e-05,,
,,829.5,2.19e-05,,
,,830,2.14e-05,,
,,830.5,2.05e-05,,
,,831,1.96e-05,,
,,831.5,1.84e-05,,
,,832,1.72e-05,,
,,832.5,1.6e-05,,
,,833,1.48e-05,,
,,833.5,1.35e-05,,
,,834,1.22e-05,,
,,834.5,1.1e-05,,
,,835,9.78e-06,,
,,835.5,8.62e-06,,
,,836,7.46e-06,,
,,836.5,6.46e-06,,
,,837,5.46e-06,,
,,837.5,4.7e-06,,
,,838,3.95e-06,,
,,838.5,3.42e-06,,
,,839,2.9e-06,,
,,839.5,2.76e-06,,
,,840,2.63e-06,,
,,840.5,2.37e-06,,
,,841,2.11e-06,,
,,841.5,2.18e-06,,
,,842,2.26e-06,,
,,842.5,2.33e-06,,
,,843,2.4e-06,,
,,843.5,2.4e-06,,
,,844,2.41e-06,,
,,844.5,2.52e-06,,
,,845,2.63e-06,,
,,845.5,2.73e-06,,
,,846,2.82e-06,,
,,846.5,2.87e-06,,
,,847,2.91e-06,,
,,847.5,2.98e-06,,
,,848,3.04e-06,,
,,848.5,3.11e-06,,
,,849,3.17e-06,,
,,849.5,3.17e-06,,
,,850,3.17e-06,,
,,850.5,3.23e-06,,
,,851,3.29e-06,,
,,851.5,3.17e-06,,
,,852,3.04e-06,,
,,852.5,2.96e-06,,
,,853,2.88e-06,,
,,853.5,2.84e-06,,
,,854,2.79e-06,,
,,854.5,2.69e-06,,
,,855,2.59e-06,,
,,855.5,2.46e-06,,
,,856,2.33e-06,,
,,856.5,2.21e-06,,
,,857,2.09e-06,,
,,857.5,1.99e-06,,
,,858,1.88e-06,,
,,858.5,1.82e-06,,
,,859,1.75e-06,,
,,859.5,1.6e-06,,
,,860,1.46e-06,,
,,860.5,1.36e-06,,
,,861,1.27e-06,,
,,861.5,1.27e-06,,
,,862,1.27e-06,,
,,862.5,1.27e-06,,
,,863,1.26e-06,,
,,863.5,1.23e-06,,
,,864,1.2e-06,,
,,864.5,1.18e-06,,
,,865,1.16e-06,,
,,865.5,1.27e-06,,
,,866,1.37e-06,,
,,866.5,1.39e-06,,
,,867,1.41e-06,,
,,867.5,1.55e-06,,
,,868,1.68e-06,,
,,868.5,1.83e-06,,
,,869,1.98e-06,,
,,869.5,2.23e-06,,
,,870,2.48e-06,,
,,870.5,2.87e-06,,
,,871,3.26e-06,,
,,871.5,3.86e-06,,
,,872,4.46e-06,,
,,872.5,5.41e-06,,
,,873,6.36e-06,,
,,873.5,7.63e-06,,
,,874,8.89e-06,,
,,874.5,1.05e-05,,
,,875,1.22e-05,,
,,875.5,1.4e-05,,
,,876,1.58e-05,,
,,876.5,1.78e-05,,
,,877,1.98e-05,,
,,877.5,2.17e-05,,
,,878,2.37e-05,,
,,878.5,2.53e-05,,
,,879,2.7e-05,,
,,879.5,2.82e-05,,
,,880,2.95e-05,,
,,880.5,3.01e-05,,
,,881,3.08e-05,,
,,881.5,3.09e-05,,
,,882,3.11e-05,,
,,882.5,3.11e-05,,
,,883,3.1e-05,,
,,883.5,3.1e-05,,
,,884,3.1e-05,,
,,884.5,3.14e-05,,
,,885,3.17e-05,,
,,885.5,3.28e-05,,
,,886,3.38e-05,,
,,886.5,3.55e-05,,
,,887,3.72e-05,,
,,887.5,3.99e-05,,
,,888,4.25e-05,,
,,888.5,4.56e-05,,
,,889,4.87e-05,,
,,889.5,5.2e-05,,
,,890,5.53e-05,,
,,890.5,5.85e-05,,
,,891,6.16e-05,,
,,891.5,6.41e-05,,
,,892,6.66e-05,,
,,892.5,6.81e-05,,
,,893,6.97e-05,,
,,893.5,7.02e-05,,
,,894,7.07e-05,,
,,894.5,7.03e-05,,
,,895,6.99e-05,,
,,895.5,6.91e-05,,
,,896,6.83e-05,,
,,896.5,6.74e-05,,
,,897,6.65e-05,,
,,897.5,6.61e-05,,
,,898,6.58e-05,,
,,898.5,6.63e-05,,
,,899,6.67e-05,,
,,899.5,6.82e-05,,
,,900,6.98e-05,,
,,900.5,7.21e-05,,
,,901,7.44e-05,,
,,901.5,7.72e-05,,
,,902,8e-05,,
,,902.5,8.29e-05,,
,,903,8.58e-05,,
,,903.5,8.82e-05,,
,,904,9.05e-05,,
,,904.5,9.18e-05,,
,,905,9.32e-05,,
,,905.5,9.3e-05,,
,,906,9.29e-05,,
,,906.5,9.13e-05,,
,,907,8.96e-05,,
,,907.5,8.69e-05,,
,,908,8.42e-05,,
,,908.5,8.1e-05,,
,,909,7.77e-05,,
,,909.5,7.45e-05,,
,,910,7.12e-05,,
,,910.5,6.86e-05,,
,,911,6.6e-05,,
,,911.5,6.43e-05,,
,,912,6.26e-05,,
,,912.5,6.18e-05,,
,,913,6.09e-05,,
,,913.5,6.14e-05,,
,,914,6.18e-05,,
,,914.5,6.35e-05,,
,,915,6.52e-05,,
,,915.5,6.84e-05,,
,,916,7.17e-05,,
,,916.5,7.71e-05,,
,,917,8.25e-05,,
,,917.5,9.18e-05,,
,,918,0.000101,,
,,918.5,0.000116,,
,,919,0.00013,,
,,919.5,0.000154,,
,,920,0.000178,,
,,920.5,0.000223,,
,,921,0.000268,,
,,921.5,0.000357,,
,,922,0.000446,,
,,922.5,0.000701,,
,,923,0.000957,,
,,923.5,0.00185,,
,,924,0.00275,,
,,924.5,0.00535,,
,,925,0.00795,,
,,925.5,0.0179,,
,,926,0.0278,,
,,926.5,0.0452,,
,,927,0.0625,,
,,927.5,0.0602,,
,,928,0.0579,,
,,928.5,0.0467,,
,,929,0.0356,,
,,929.5,0.0276,,
,,930,0.0196,,
,,930.5,0.013,,
,,931,0.00636,,
,,931.5,0.00458,,
,,932,0.00279,,
,,932.5,0.00253,,
,,933,0.00227,,
,,933.5,0.00223,,
,,934,0.00219,,
,,934.5,0.00228,,
,,935,0.00237,,
,,935.5,0.0026,,
,,936,0.00282,,
,,936.5,0.00324,,
,,937,0.00366,,
,,937.5,0.00439,,
,,938,0.00511,,
,,938.5,0.00631,,
,,939,0.00752,,
,,939.5,0.00993,,
,,940,0.0124,,
,,940.5,0.0175,,
,,941,0.0226,,
,,941.5,0.0346,,
,,942,0.0467,,
,,942.5,0.0746,,
,,943,0.103,,
,,943.5,0.132,,
,,944,0.161,,
,,944.5,0.156,,
,,945,0.15,,
,,945.5,0.127,,
,,946,0.105,,
,,946.5,0.0902,,
,,947,0.0757,,
,,947.5,0.0687,,
,,948,0.0618,,
,,948.5,0.0589,,
,,949,0.056,,
,,949.5,0.055,,
,,950,0.054,,
